group,group_value,domain,primary_failure_mode,count,pct_all,pct_agent_failures,total_simulations,agent_failure_count,lang,agent_llm,run
by_domain_agent,airline / azure/gpt-5-mini,airline,wrong_read_arguments,1,0.1,0.3,750,315,,azure/gpt-5-mini,
by_domain_agent,airline / azure/kimi-k2.5,airline,success,62,11.5,,537,469,,azure/kimi-k2.5,
by_domain_agent,airline / azure/kimi-k2.5,airline,non_agent_infrastructure,6,1.1,,537,469,,azure/kimi-k2.5,
by_domain_agent,airline / azure/kimi-k2.5,airline,tool_error_loop,30,5.6,6.4,537,469,,azure/kimi-k2.5,
by_domain_agent,airline / azure/kimi-k2.5,airline,missing_required_write,295,54.9,62.9,537,469,,azure/kimi-k2.5,
by_domain_agent,airline / azure/kimi-k2.5,airline,translated_identifier_lookup_failure,3,0.6,0.6,537,469,,azure/kimi-k2.5,
by_domain_agent,airline / azure/kimi-k2.5,airline,dialogue_or_action_loop,115,21.4,24.5,537,469,,azure/kimi-k2.5,
by_domain_agent,airline / azure/kimi-k2.5,airline,language_drift,14,2.6,3.0,537,469,,azure/kimi-k2.5,
by_domain_agent,airline / azure/kimi-k2.5,airline,unclassified_failure,12,2.2,2.6,537,469,,azure/kimi-k2.5,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,success,475,63.3,,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,non_agent_infrastructure,11,1.5,,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,tool_error_loop,36,4.8,13.6,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,missing_required_write,95,12.7,36.0,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_write_arguments_or_state,59,7.9,22.3,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,premature_refusal_or_policy_misread,35,4.7,13.3,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,non_action_assertion_failure,23,3.1,8.7,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,dialogue_or_action_loop,14,1.9,5.3,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,airline / openrouter/qwen/qwen3.6-35b-a3b,airline,wrong_read_arguments,2,0.3,0.8,750,264,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,success,9,0.5,,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,non_agent_infrastructure,1178,68.9,,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,credential_or_identifier_hallucination,43,2.5,8.2,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,tool_error_loop,281,16.4,53.7,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,missing_required_write,129,7.5,24.7,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,wrong_write_arguments_or_state,3,0.2,0.6,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,premature_refusal_or_policy_misread,3,0.2,0.6,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,translated_identifier_lookup_failure,35,2.0,6.7,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,non_action_assertion_failure,1,0.1,0.2,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,dialogue_or_action_loop,5,0.3,1.0,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / Qwen3-235B-A22B-Instruct-2507-FP8,retail,max_steps_or_dialogue_loop,23,1.3,4.4,1710,523,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,retail / azure/gpt-5-mini,retail,success,867,50.7,,1710,843,,azure/gpt-5-mini,
by_domain_agent,retail / azure/gpt-5-mini,retail,tool_error_loop,123,7.2,14.6,1710,843,,azure/gpt-5-mini,
by_domain_agent,retail / azure/gpt-5-mini,retail,missing_required_write,228,13.3,27.0,1710,843,,azure/gpt-5-mini,
by_domain_agent,retail / azure/gpt-5-mini,retail,wrong_write_arguments_or_state,252,14.7,29.9,1710,843,,azure/gpt-5-mini,
by_domain_agent,retail / azure/gpt-5-mini,retail,premature_refusal_or_policy_misread,156,9.1,18.5,1710,843,,azure/gpt-5-mini,
by_domain_agent,retail / azure/gpt-5-mini,retail,translated_identifier_lookup_failure,50,2.9,5.9,1710,843,,azure/gpt-5-mini,
by_domain_agent,retail / azure/gpt-5-mini,retail,non_action_assertion_failure,33,1.9,3.9,1710,843,,azure/gpt-5-mini,
by_domain_agent,retail / azure/gpt-5-mini,retail,wrong_read_arguments,1,0.1,0.1,1710,843,,azure/gpt-5-mini,
by_domain_agent,retail / azure/kimi-k2.5,retail,success,553,32.3,,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,non_agent_infrastructure,34,2.0,,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,credential_or_identifier_hallucination,88,5.1,7.8,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,tool_error_loop,108,6.3,9.6,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,missing_required_write,671,39.2,59.8,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,wrong_write_arguments_or_state,84,4.9,7.5,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,premature_refusal_or_policy_misread,101,5.9,9.0,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,translated_identifier_lookup_failure,21,1.2,1.9,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,non_action_assertion_failure,18,1.1,1.6,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,dialogue_or_action_loop,18,1.1,1.6,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,wrong_read_arguments,2,0.1,0.2,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,max_steps_or_dialogue_loop,1,0.1,0.1,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,language_drift,7,0.4,0.6,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / azure/kimi-k2.5,retail,unclassified_failure,4,0.2,0.4,1710,1123,,azure/kimi-k2.5,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,success,395,23.1,,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,non_agent_infrastructure,61,3.6,,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,credential_or_identifier_hallucination,492,28.8,39.2,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,tool_error_loop,257,15.0,20.5,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,missing_required_write,301,17.6,24.0,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_write_arguments_or_state,67,3.9,5.3,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,premature_refusal_or_policy_misread,51,3.0,4.1,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,translated_identifier_lookup_failure,31,1.8,2.5,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,non_action_assertion_failure,9,0.5,0.7,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,dialogue_or_action_loop,38,2.2,3.0,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,wrong_read_arguments,7,0.4,0.6,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,retail / openrouter/qwen/qwen3.6-35b-a3b,retail,max_steps_or_dialogue_loop,1,0.1,0.1,1710,1254,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / Qwen3-235B-A22B-Instruct-2507-FP8,telecom,success,9,60.0,,15,6,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,telecom / Qwen3-235B-A22B-Instruct-2507-FP8,telecom,tool_error_loop,1,6.7,16.7,15,6,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,telecom / Qwen3-235B-A22B-Instruct-2507-FP8,telecom,missing_user_device_instruction,5,33.3,83.3,15,6,,Qwen3-235B-A22B-Instruct-2507-FP8,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,success,175,25.4,,690,272,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,non_agent_infrastructure,243,35.2,,690,272,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,credential_or_identifier_hallucination,116,16.8,42.6,690,272,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,tool_error_loop,10,1.4,3.7,690,272,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,missing_required_write,21,3.0,7.7,690,272,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,wrong_write_arguments_or_state,5,0.7,1.8,690,272,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,missing_user_device_instruction,119,17.2,43.8,690,272,,azure/gpt-5-mini,
by_domain_agent,telecom / azure/gpt-5-mini,telecom,non_action_assertion_failure,1,0.1,0.4,690,272,,azure/gpt-5-mini,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,non_agent_infrastructure,409,23.9,,1709,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,credential_or_identifier_hallucination,412,24.1,31.7,1709,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,tool_error_loop,728,42.6,56.0,1709,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_required_write,18,1.1,1.4,1709,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,missing_user_device_instruction,124,7.3,9.5,1709,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_domain_agent,telecom / openrouter/qwen/qwen3.6-35b-a3b,telecom,translated_identifier_lookup_failure,18,1.1,1.4,1709,1300,,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,success,12,2.4,,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,non_agent_infrastructure,150,29.9,,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,credential_or_identifier_hallucination,38,7.6,11.2,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,186,37.1,54.9,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,missing_required_write,94,18.8,27.7,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,wrong_write_arguments_or_state,3,0.6,0.9,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,missing_user_device_instruction,3,0.6,0.9,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,non_action_assertion_failure,1,0.2,0.3,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,dialogue_or_action_loop,3,0.6,0.9,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / Qwen3-235B-A22B-Instruct-2507-FP8,,max_steps_or_dialogue_loop,11,2.2,3.2,501,339,id,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,id / azure/gpt-5-mini,,success,445,53.4,,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,credential_or_identifier_hallucination,50,6.0,12.9,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,tool_error_loop,39,4.7,10.0,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,missing_required_write,89,10.7,22.9,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,wrong_write_arguments_or_state,74,8.9,19.0,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,missing_user_device_instruction,91,10.9,23.4,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,premature_refusal_or_policy_misread,32,3.8,8.2,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,translated_identifier_lookup_failure,1,0.1,0.3,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/gpt-5-mini,,non_action_assertion_failure,13,1.6,3.3,834,389,id,azure/gpt-5-mini,
by_language_agent,id / azure/kimi-k2.5,,success,62,12.6,,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,credential_or_identifier_hallucination,66,13.4,15.3,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,tool_error_loop,48,9.8,11.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,missing_required_write,269,54.7,62.6,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,wrong_write_arguments_or_state,5,1.0,1.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,premature_refusal_or_policy_misread,5,1.0,1.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,dialogue_or_action_loop,32,6.5,7.4,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,wrong_read_arguments,1,0.2,0.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,max_steps_or_dialogue_loop,1,0.2,0.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,language_drift,1,0.2,0.2,492,430,id,azure/kimi-k2.5,
by_language_agent,id / azure/kimi-k2.5,,unclassified_failure,2,0.4,0.5,492,430,id,azure/kimi-k2.5,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,success,298,35.7,,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,5,0.6,,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,3,0.4,0.6,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,319,38.2,60.1,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,77,9.2,14.5,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,wrong_write_arguments_or_state,51,6.1,9.6,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,missing_user_device_instruction,43,5.2,8.1,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,premature_refusal_or_policy_misread,31,3.7,5.8,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,translated_identifier_lookup_failure,1,0.1,0.2,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,non_action_assertion_failure,4,0.5,0.8,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,id / openrouter/qwen/qwen3.6-35b-a3b,,wrong_read_arguments,2,0.2,0.4,834,531,id,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,success,4,0.8,,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,non_agent_infrastructure,302,61.3,,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,credential_or_identifier_hallucination,5,1.0,2.7,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,95,19.3,50.8,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,missing_required_write,35,7.1,18.7,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,premature_refusal_or_policy_misread,3,0.6,1.6,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,translated_identifier_lookup_failure,35,7.1,18.7,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,dialogue_or_action_loop,2,0.4,1.1,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / Qwen3-235B-A22B-Instruct-2507-FP8,,max_steps_or_dialogue_loop,12,2.4,6.4,493,187,th,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,th / azure/gpt-5-mini,,success,200,24.0,,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,non_agent_infrastructure,243,29.1,,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,credential_or_identifier_hallucination,66,7.9,16.9,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,tool_error_loop,23,2.8,5.9,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,missing_required_write,81,9.7,20.7,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,wrong_write_arguments_or_state,56,6.7,14.3,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,missing_user_device_instruction,28,3.4,7.2,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,premature_refusal_or_policy_misread,68,8.2,17.4,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,translated_identifier_lookup_failure,49,5.9,12.5,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/gpt-5-mini,,non_action_assertion_failure,20,2.4,5.1,834,391,th,azure/gpt-5-mini,
by_language_agent,th / azure/kimi-k2.5,,success,125,25.4,,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,non_agent_infrastructure,6,1.2,,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,credential_or_identifier_hallucination,2,0.4,0.6,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,tool_error_loop,10,2.0,2.8,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,missing_required_write,202,41.1,56.0,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,wrong_write_arguments_or_state,19,3.9,5.3,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,premature_refusal_or_policy_misread,40,8.1,11.1,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,translated_identifier_lookup_failure,24,4.9,6.6,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,non_action_assertion_failure,5,1.0,1.4,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,dialogue_or_action_loop,58,11.8,16.1,492,361,th,azure/kimi-k2.5,
by_language_agent,th / azure/kimi-k2.5,,wrong_read_arguments,1,0.2,0.3,492,361,th,azure/kimi-k2.5,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,success,159,19.1,,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,96,11.5,,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,62,7.4,10.7,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,234,28.1,40.5,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,98,11.8,17.0,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,wrong_write_arguments_or_state,22,2.6,3.8,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,missing_user_device_instruction,71,8.5,12.3,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,premature_refusal_or_policy_misread,22,2.6,3.8,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,translated_identifier_lookup_failure,48,5.8,8.3,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,non_action_assertion_failure,8,1.0,1.4,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,dialogue_or_action_loop,9,1.1,1.6,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,th / openrouter/qwen/qwen3.6-35b-a3b,,wrong_read_arguments,4,0.5,0.7,833,578,th,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / Qwen3-235B-A22B-Instruct-2507-FP8,,non_agent_infrastructure,492,99.8,,493,1,tl,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,tl / Qwen3-235B-A22B-Instruct-2507-FP8,,tool_error_loop,1,0.2,100.0,493,1,tl,Qwen3-235B-A22B-Instruct-2507-FP8,
by_language_agent,tl / azure/gpt-5-mini,,success,252,51.0,,494,242,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,tool_error_loop,33,6.7,13.6,494,242,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,missing_required_write,105,21.3,43.4,494,242,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,wrong_write_arguments_or_state,70,14.2,28.9,494,242,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,premature_refusal_or_policy_misread,11,2.2,4.5,494,242,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,non_action_assertion_failure,21,4.3,8.7,494,242,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/gpt-5-mini,,wrong_read_arguments,2,0.4,0.8,494,242,tl,azure/gpt-5-mini,
by_language_agent,tl / azure/kimi-k2.5,,success,43,8.7,,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,credential_or_identifier_hallucination,20,4.1,4.5,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,tool_error_loop,25,5.1,5.6,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,missing_required_write,352,71.5,78.4,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,dialogue_or_action_loop,26,5.3,5.8,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,language_drift,18,3.7,4.0,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / azure/kimi-k2.5,,unclassified_failure,8,1.6,1.8,492,449,tl,azure/kimi-k2.5,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,success,97,11.6,,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,non_agent_infrastructure,354,42.4,,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,credential_or_identifier_hallucination,213,25.5,55.6,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,tool_error_loop,54,6.5,14.1,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,missing_required_write,77,9.2,20.1,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,wrong_write_arguments_or_state,10,1.2,2.6,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
by_language_agent,tl / openrouter/qwen/qwen3.6-35b-a3b,,premature_refusal_or_policy_misread,8,1.0,2.1,834,383,tl,openrouter/qwen/qwen3.6-35b-a3b,
